search_string,start_time,end_time,sentence,video_id,video_url
otros ocho meses de baja mi perro para perder poder porque no podía seguir más esa era la,361,371,otros ocho meses de baja mi perro para perder poder porque no podía seguir más esa era la,uf4kW_XVVqA,https://www.youtube.com/watch?v=uf4kW_XVVqA&t=361s
porque tomar el camino largo por supuesto esa es una decisión personal y cada quien puede,202,208,corto porque tomar el camino largo por supuesto esa es una decisión personal y cada quien puede,XNp1LdeHtww,https://www.youtube.com/watch?v=XNp1LdeHtww&t=202s
bastante importante no haya dejado aquí yo buscando esto todo el día estuve buscando este,481,488,un avance bastante importante no haya dejado aquí yo buscando esto todo el día estuve buscando este,296aZRT0FEI,https://www.youtube.com/watch?v=296aZRT0FEI&t=481s
si alguien más no lo ha hecho entonces tú puedes ser el primero en hacerlo así es y bueno,849,856,si alguien más no lo ha hecho entonces tú puedes ser el primero en hacerlo así es y bueno,kZ5kBp57Hi0,https://www.youtube.com/watch?v=kZ5kBp57Hi0&t=849s
no sí es cierto estos chicos vaya eso no puede ser verdad no yo tampoco me lo creo mucho,291,296,rescatamos no sí es cierto estos chicos vaya eso no puede ser verdad no yo tampoco me lo creo mucho,e2Izgbf0tuA,https://www.youtube.com/watch?v=e2Izgbf0tuA&t=291s
quiero decir si ella me pregunta te gusta el café yo no puedo decir qué bonito es el día,1129,1134,quiero decir si ella me pregunta te gusta el café yo no puedo decir qué bonito es el día,_GwmDRudNbA,https://www.youtube.com/watch?v=_GwmDRudNbA&t=1129s
también estas nadie tiempo vemos acá por detrás dicen hay tiempo genial es la verdad muy,294,300,bonitas también estas nadie tiempo vemos acá por detrás dicen hay tiempo genial es la verdad muy,RLWAmZplIuQ,https://www.youtube.com/watch?v=RLWAmZplIuQ&t=294s
punto alto luego en el siguiente espacio lo mismo y esta parte es exactamente igual como,1196,1208,punto alto luego en el siguiente espacio lo mismo y esta parte es exactamente igual como,ePC_IO5l48M,https://www.youtube.com/watch?v=ePC_IO5l48M&t=1196s
estar juntos además por supuesto hay la ya es más mayor ya no haces ya estás ya tiene un,272,279,estar juntos además por supuesto hay la ya es más mayor ya no haces ya estás ya tiene un horario de,ZyghXM2t1CM,https://www.youtube.com/watch?v=ZyghXM2t1CM&t=272s
ves ves qué bonito queda es totalmente diferente primero lo hemos hecho en una dirección,1263,1271,ves ves qué bonito queda es totalmente diferente primero lo hemos hecho en una dirección,NnMBazN72zY,https://www.youtube.com/watch?v=NnMBazN72zY&t=1263s
ya entonces yo tengo un problema porque yo veo estas siete personas y digo es cualquiera,565,570,ya entonces yo tengo un problema porque yo veo estas siete personas y digo es cualquiera,AlzmGX4ONMo,https://www.youtube.com/watch?v=AlzmGX4ONMo&t=565s
demasiado para mí miren esa dentro como es aquí hay otra habitación y aquí hemos llegado,71,74,demasiado para mí miren esa dentro como es aquí hay otra habitación y aquí hemos llegado,a4LHQkOF99w,https://www.youtube.com/watch?v=a4LHQkOF99w&t=71s
esta parte del camino por lo general se encuentra en buen estado la mayor parte del año,106,112,esta parte del camino por lo general se encuentra en buen estado la mayor parte del año,WwduzBmnpHY,https://www.youtube.com/watch?v=WwduzBmnpHY&t=106s
llamado no sé cómo no te suena no podemos estar juntos no puede ni hablar con él además,148,154,hámster llamado no sé cómo no te suena no podemos estar juntos no puede ni hablar con él además,zyHrpu_0GWI,https://www.youtube.com/watch?v=zyHrpu_0GWI&t=148s
pero no es así como lo estoy haciendo lo estoy haciendo donde voy por encima si ustedes,779,786,pero no es así como lo estoy haciendo lo estoy haciendo donde voy por encima si ustedes notan,hTIE8XysqJ0,https://www.youtube.com/watch?v=hTIE8XysqJ0&t=779s
bueno chicas esto ha sido todo por hoy me lo he pasado genial la verdad porque el lugar,435,442,bueno chicas esto ha sido todo por hoy me lo he pasado genial la verdad porque el lugar,GcRsi8dqZp4,https://www.youtube.com/watch?v=GcRsi8dqZp4&t=435s
perfecto y la música se escucha bien mi voz todo si o no listo entonces pero mí también,414,425,perfecto y la música se escucha bien mi voz todo si o no listo entonces pero mí también,DgAaCHgt3yc,https://www.youtube.com/watch?v=DgAaCHgt3yc&t=414s
toda mi información gracias por haber llegado hasta el final nos vemos en el siguiente,1471,1479,toda mi información gracias por haber llegado hasta el final nos vemos en el siguiente tour,SdL4ewBfpo4,https://www.youtube.com/watch?v=SdL4ewBfpo4&t=1471s
lado hacemos el punto alto normal y ahí está mire ahora para terminar esta vuelta aquí,3307,3314,lado hacemos el punto alto normal y ahí está mire ahora para terminar esta vuelta aquí hicimos tres,9deKH9ph5tk,https://www.youtube.com/watch?v=9deKH9ph5tk&t=3307s
era muy importante para nosotros estar aquí porque tal vez solo tal vez hay algún país,396,412,era muy importante para nosotros estar aquí porque tal vez solo tal vez hay algún país,mNM1hcoWne4,https://www.youtube.com/watch?v=mNM1hcoWne4&t=396s
está aquí con nosotros y está en la familia él está también en tu corazón por supuesto,1454,1460,está aquí con nosotros y está en la familia él está también en tu corazón por supuesto,hVjcHnXNVa0,https://www.youtube.com/watch?v=hVjcHnXNVa0&t=1454s
mañana esto está una misión imposible me parece hasta el momento porque todo todo está,46,54,mañana esto está una misión imposible me parece hasta el momento porque todo todo está cerrado así,pY31xkP3Dbk,https://www.youtube.com/watch?v=pY31xkP3Dbk&t=46s
caso después por último este ya no es el mejor entonces lo dejó para el final no me ha,623,628,caso después por último este ya no es el mejor entonces lo dejó para el final no me ha gustado,_htQKgb6K5Q,https://www.youtube.com/watch?v=_htQKgb6K5Q&t=623s
bueno no sé si es porque tenemos muy poco tiempo entonces si algo está mal en la carta,659,665,bueno no sé si es porque tenemos muy poco tiempo entonces si algo está mal en la carta,I5dIKJyB5bY,https://www.youtube.com/watch?v=I5dIKJyB5bY&t=659s
están por ti el primer día el segundo la primera semana y después ya cuando la cosa ha,522,526,están por ti el primer día el segundo la primera semana y después ya cuando la cosa ha tirado adelante,rF3xt0RzcuY,https://www.youtube.com/watch?v=rF3xt0RzcuY&t=522s
y lo más importante gracias por haber llegado hasta el final nos vemos en el siguiente,1211,1218,y lo más importante gracias por haber llegado hasta el final nos vemos en el siguiente tour,Rbgcj4s7jSk,https://www.youtube.com/watch?v=Rbgcj4s7jSk&t=1211s
tener aquí nuestro equipo incluso mi madre o incluso estamos pensando también poner la,531,537,tener aquí nuestro equipo incluso mi madre o incluso estamos pensando también poner la,aQY0nVGqTRI,https://www.youtube.com/watch?v=aQY0nVGqTRI&t=531s
en la tienda nos podemos llevar en esta situación nos habría venido muy bien la verdad,433,439,la rueda en la tienda nos podemos llevar en esta situación nos habría venido muy bien la verdad,URf8k5xZnzA,https://www.youtube.com/watch?v=URf8k5xZnzA&t=433s
por aquí o sea este día no puede terminar peor dios mío mientras estamos haciendo una,431,437,por aquí o sea este día no puede terminar peor dios mío mientras estamos haciendo una sopita,ebT4f30kry4,https://www.youtube.com/watch?v=ebT4f30kry4&t=431s
entonces allí en qué sentido ahí es como un poco diferente y quizá otro para tomar el,3168,3176,del socialismo entonces allí en qué sentido ahí es como un poco diferente y quizá otro para tomar el,t9Hb08qM39I,https://www.youtube.com/watch?v=t9Hb08qM39I&t=3168s
sí pero nosotros otro y yo nos hemos vuelto del camino nos hemos vuelto aquí otra vez,135,141,sí pero nosotros otro y yo nos hemos vuelto del camino nos hemos vuelto aquí otra vez,v9hx45VZn_U,https://www.youtube.com/watch?v=v9hx45VZn_U&t=135s
pero al final todos la hemos visto eso también es verdad claro todos lo hemos visto y,1074,1080,pero al final todos la hemos visto eso también es verdad claro todos lo hemos visto y,ZFndiQe4lMk,https://www.youtube.com/watch?v=ZFndiQe4lMk&t=1074s
está bien si tienes una idea pero no estás seguro y tienes algunas preguntas pero por,374,380,está bien si tienes una idea pero no estás seguro y tienes algunas preguntas pero por,LTi6cyrVpwE,https://www.youtube.com/watch?v=LTi6cyrVpwE&t=374s
su hermana y aquí tenemos al otro señor perfecto perfecto muy bien tú y bueno pues al,1183,1189,su hermana y aquí tenemos al otro señor perfecto perfecto muy bien tú y bueno pues al parecer aquí,mT_NPaMsJfQ,https://www.youtube.com/watch?v=mT_NPaMsJfQ&t=1183s
punto alto esta parte es lo mismo luego en el siguiente espacio hacemos un punto alto,826,835,punto alto esta parte es lo mismo luego en el siguiente espacio hacemos un punto alto bajamos,ePC_IO5l48M,https://www.youtube.com/watch?v=ePC_IO5l48M&t=826s
no lo sabemos pero aquí nos estamos haciendo la pregunta por lo menos como decía hace,4629,4637,no repetición no lo sabemos pero aquí nos estamos haciendo la pregunta por lo menos como decía hace,zxsojx3W7e8,https://www.youtube.com/watch?v=zxsojx3W7e8&t=4629s
con ellos si no es ahora puedes encontrar es cualquier otro trabajo y cuando se puede,1396,1401,con ellos si no es ahora puedes encontrar es cualquier otro trabajo y cuando se puede,YieeDbxk3CE,https://www.youtube.com/watch?v=YieeDbxk3CE&t=1396s
muy difícil no estaba en el suelo y ya está vale pues muy bien y ahora estamos en una,430,435,muy difícil no estaba en el suelo y ya está vale pues muy bien y ahora estamos en una estatua y,zz98Q9ce5Wc,https://www.youtube.com/watch?v=zz98Q9ce5Wc&t=430s
ahora mismo por qué sigue ah si ya has estado aquí me conoces si no es tu primera vez,25,34,explico ahora mismo por qué sigue ah si ya has estado aquí me conoces si no es tu primera vez,V_6DMuC8GkM,https://www.youtube.com/watch?v=V_6DMuC8GkM&t=25s
lo importante así es puede incluso no haber boca sólo con los ojos ya dicen mucho si,311,318,lo importante así es puede incluso no haber boca sólo con los ojos ya dicen mucho si,mCPxZmaoBEA,https://www.youtube.com/watch?v=mCPxZmaoBEA&t=311s
los más grandes y sí están allí aunque algunos miren para otro lado allí están y son,105,111,los más grandes y sí están allí aunque algunos miren para otro lado allí están y son muchísimos,Q7JpvDEXnac,https://www.youtube.com/watch?v=Q7JpvDEXnac&t=105s
hemos estado trabajando esta última semana y media más o menos hoy es nuestro último,423,430,hemos estado trabajando esta última semana y media más o menos hoy es nuestro último,rmEfVgLbzwg,https://www.youtube.com/watch?v=rmEfVgLbzwg&t=423s
quizás estaba todo el día hablando con ellas pero al final siempre me hacía lo mismo,19,22,quizás estaba todo el día hablando con ellas pero al final siempre me hacía lo mismo,NWsd2DM3akQ,https://www.youtube.com/watch?v=NWsd2DM3akQ&t=19s
siguiente paso aunque estoy aquí al final este es mi último medio punto alto así es,3537,3543,siguiente paso aunque estoy aquí al final este es mi último medio punto alto así es,cnQA8k4IBNA,https://www.youtube.com/watch?v=cnQA8k4IBNA&t=3537s
aunque eso sí todavía ni siquiera él parece saber exactamente cómo demonios lo hará,528,532,aunque eso sí todavía ni siquiera él parece saber exactamente cómo demonios lo hará,ViWHVG0JOcM,https://www.youtube.com/watch?v=ViWHVG0JOcM&t=528s
entonces eso es bastante interesante porque perder el tiempo en eso no vale la pena,2258,2266,cristiano entonces eso es bastante interesante porque perder el tiempo en eso no vale la pena,_SYCVXgTri4,https://www.youtube.com/watch?v=_SYCVXgTri4&t=2258s
hacer más largo también lo pueden hacer bueno aquí mi última vuelta fue esta vuelta,2102,2107,hacer más largo también lo pueden hacer bueno aquí mi última vuelta fue esta vuelta,jj9hBp3UOsA,https://www.youtube.com/watch?v=jj9hBp3UOsA&t=2102s
esa foto trabajando la tierra bueno en mi casa pero yo hacía eso también trabajando,2136,2143,yo él ponga esa foto trabajando la tierra bueno en mi casa pero yo hacía eso también trabajando,S0w28zIHeNM,https://www.youtube.com/watch?v=S0w28zIHeNM&t=2136s
si este cuarto también está usted sabe está no están en mis manos pero esto sí está,364,377,si este cuarto también está usted sabe está no están en mis manos pero esto sí está,4lD8d3ywi6Y,https://www.youtube.com/watch?v=4lD8d3ywi6Y&t=364s
pues por favor si te ha pasado alguna vez o te está pasando esta situación en estos,100,108,pues por favor si te ha pasado alguna vez o te está pasando esta situación en estos,4Ue_dHKpKes,https://www.youtube.com/watch?v=4Ue_dHKpKes&t=100s
como el miedo también yo por suerte he perdido el miedo en muchas cosas donde ya te,2116,2121,que paraliza como el miedo también yo por suerte he perdido el miedo en muchas cosas donde ya te,6gH8NuEuz10,https://www.youtube.com/watch?v=6gH8NuEuz10&t=2116s
si tienes cuidado con eso no debes tener ningún problema además claro está siempre,501,506,si tienes cuidado con eso no debes tener ningún problema además claro está siempre,BaN87C1pLlk,https://www.youtube.com/watch?v=BaN87C1pLlk&t=501s
contacto muchas gracias por haber llegado hasta el final nos vemos en el siguiente,1289,1295,contacto muchas gracias por haber llegado hasta el final nos vemos en el siguiente episodio,aBkuMGvsFDQ,https://www.youtube.com/watch?v=aBkuMGvsFDQ&t=1289s
un poco más adelante esa noche entonces vamos por el campo gente como dije estamos,331,337,un poco más adelante esa noche entonces vamos por el campo gente como dije estamos entrando,UEJxiilHqog,https://www.youtube.com/watch?v=UEJxiilHqog&t=331s
con la comida no me quiero sentir mal tampoco por ello por si lo como no significa,278,283,sentimientos con la comida no me quiero sentir mal tampoco por ello por si lo como no significa,QJBbHXJPyvk,https://www.youtube.com/watch?v=QJBbHXJPyvk&t=278s
sino es como empezar el viaje con tu amor esa es la pregunta eso es lo mas difícil,41,49,sino es como empezar el viaje con tu amor esa es la pregunta eso es lo mas difícil,0TnHJEbN6Hg,https://www.youtube.com/watch?v=0TnHJEbN6Hg&t=41s
bueno aquí está la parte porque está como en otro orden quiero saber si tienes más,3606,3613,diana bueno aquí está la parte porque está como en otro orden quiero saber si tienes más cursos para,ZgqzZQa6gQM,https://www.youtube.com/watch?v=ZgqzZQa6gQM&t=3606s
estamos bien tenemos vino suficiente con nuestros hijos nuestra familia en nuestro,1644,1652,pensemos estamos bien tenemos vino suficiente con nuestros hijos nuestra familia en nuestro,EMMIZWcQSEw,https://www.youtube.com/watch?v=EMMIZWcQSEw&t=1644s
la cámara lo estoy haciendo con una sola mano ustedes hacen con las dos así les va,225,231,como yo sostengo la cámara lo estoy haciendo con una sola mano ustedes hacen con las dos así les va,HXxcSn7zmMc,https://www.youtube.com/watch?v=HXxcSn7zmMc&t=225s
perfecto ahí estamos necesitamos me encanta me encanta siempre hablar sobre estos,259,265,perfecto ahí estamos necesitamos me encanta me encanta siempre hablar sobre estos secretos,UfcwidSCv7w,https://www.youtube.com/watch?v=UfcwidSCv7w&t=259s
al pueblo hemos estado trabajando mucho ya se está haciendo tarde son más o menos,1139,1144,una vueltica al pueblo hemos estado trabajando mucho ya se está haciendo tarde son más o menos,3nqvMAnFcz4,https://www.youtube.com/watch?v=3nqvMAnFcz4&t=1139s
por supuesto al final del día solo usted sabe cuánto dinero tiene realmente en su,820,825,por supuesto al final del día solo usted sabe cuánto dinero tiene realmente en su,tM6vetoq9Yc,https://www.youtube.com/watch?v=tM6vetoq9Yc&t=820s
buenas buenas qué gusto señor cómo está tu papá ah bueno mucho gusto ya está aquí,1180,1189,buenas buenas qué gusto señor cómo está tu papá ah bueno mucho gusto ya está aquí,GFnoGqac0fM,https://www.youtube.com/watch?v=GFnoGqac0fM&t=1180s
todavía más importante ha dejado un muy buen recuerdo en el verdadero mantener el,514,519,todavía más importante ha dejado un muy buen recuerdo en el verdadero mantener el fútbol,vSyH0d8n2fI,https://www.youtube.com/watch?v=vSyH0d8n2fI&t=514s
me gustaría saber aquí con cómo van aquí como ven amigos van vienen van mal están,1156,1162,me gustaría saber aquí con cómo van aquí como ven amigos van vienen van mal están entendiendo,tP9q8ktmi0E,https://www.youtube.com/watch?v=tP9q8ktmi0E&t=1156s
gracias por fin ahora ver cómo funciona pero bueno es cuidado porque aquí en este,36,41,gracias por fin ahora ver cómo funciona pero bueno es cuidado porque aquí en este vídeo estamos para,52OmeINZv18,https://www.youtube.com/watch?v=52OmeINZv18&t=36s
más alto pero el pueblo está ahí abajo pero bueno no pasa nada porque este era un,561,567,más alto pero el pueblo está ahí abajo pero bueno no pasa nada porque este era un ejercicio físico,ISXa8wj95nw,https://www.youtube.com/watch?v=ISXa8wj95nw&t=561s
ustedes han ya tú sabes eso funciona sin muchos entonces como ven aquí están las,322,329,ustedes han ya tú sabes eso funciona sin muchos entonces como ven aquí están las botas tengo,zhOmaQ4xgts,https://www.youtube.com/watch?v=zhOmaQ4xgts&t=322s
muchachos al último minuto nos hacen el dos por uno pero bueno menos mal vamos,899,905,o de madre vieron muchachos al último minuto nos hacen el dos por uno pero bueno menos mal vamos,KgFVKTfhAxM,https://www.youtube.com/watch?v=KgFVKTfhAxM&t=899s
mil veces más una pregunta hace falta tener mucho dinero para poder hacer esto,296,301,mil veces más una pregunta hace falta tener mucho dinero para poder hacer esto,m4L0AY5pzbg,https://www.youtube.com/watch?v=m4L0AY5pzbg&t=296s
tú o sea el primero es el pasar tiempo con tus hijos haciendo algo interesante,2484,2489,tú o sea el primero es el pasar tiempo con tus hijos haciendo algo interesante,VX3vhspWwmo,https://www.youtube.com/watch?v=VX3vhspWwmo&t=2484s
todo lo necesario como para pasar unos días aquí en este lugar tenemos el baño,84,89,todo lo necesario como para pasar unos días aquí en este lugar tenemos el baño,azX_Dm64i6Q,https://www.youtube.com/watch?v=azX_Dm64i6Q&t=84s
por lo menos eso está muy bien para ver si más adelante algún equipo grande se,1310,1315,por lo menos eso está muy bien para ver si más adelante algún equipo grande se fijan nosotros,qNngFSsgcAo,https://www.youtube.com/watch?v=qNngFSsgcAo&t=1310s
dice pero queremos llegar al corazón del problema tal cual es el problema del,2624,2632,dice pero queremos llegar al corazón del problema tal cual es el problema del,uZXLDeLzPgs,https://www.youtube.com/watch?v=uZXLDeLzPgs&t=2624s
hoy muchas gracias por haber llegado hasta el final nos vemos en el siguiente,1255,1262,hoy muchas gracias por haber llegado hasta el final nos vemos en el siguiente tour,cfod6T9gS3Q,https://www.youtube.com/watch?v=cfod6T9gS3Q&t=1255s
era cuando algo se hacía una vez cada seis meses una vez al año ahora tenemos,1344,1348,campaña era cuando algo se hacía una vez cada seis meses una vez al año ahora tenemos campañas,PA73K76ms2s,https://www.youtube.com/watch?v=PA73K76ms2s&t=1344s
porque funciona bastante bien entonces bueno igual por aquí abajo le podemos,1009,1013,a echar porque funciona bastante bien entonces bueno igual por aquí abajo le podemos echar un,deyKuhALuFM,https://www.youtube.com/watch?v=deyKuhALuFM&t=1009s
aquí por donde quieres empezar bueno se dan muy importante también nos falta,336,341,aquí por donde quieres empezar bueno se dan muy importante también nos falta mencionarles que,UzvkYgqNUhY,https://www.youtube.com/watch?v=UzvkYgqNUhY&t=336s
años o más estoy como en un lugar bien interesante estos son ya como grandes,589,595,años o más estoy como en un lugar bien interesante estos son ya como grandes,Xk8JKgU8QA4,https://www.youtube.com/watch?v=Xk8JKgU8QA4&t=589s
así hasta llegar aquí al final nos vemos aquí en este último punto alto para,540,547,así hasta llegar aquí al final nos vemos aquí en este último punto alto para mostrarles,cnQA8k4IBNA,https://www.youtube.com/watch?v=cnQA8k4IBNA&t=540s
perfecto miren ahí está también si quieren hacerlo más largo lo pueden hacer,1087,1093,perfecto miren ahí está también si quieren hacerlo más largo lo pueden hacer fácilmente,jQpEk02vYOY,https://www.youtube.com/watch?v=jQpEk02vYOY&t=1087s
familia entonces ellos sin decir una palabra lo dicen todos son los mejores,993,999,familia entonces ellos sin decir una palabra lo dicen todos son los mejores,dxT00jzazrI,https://www.youtube.com/watch?v=dxT00jzazrI&t=993s
ahí trabajando duro siempre estamos igual cuando estamos bastante tiempo en,763,768,ahí trabajando duro siempre estamos igual cuando estamos bastante tiempo en,7n0ZN2WZUWs,https://www.youtube.com/watch?v=7n0ZN2WZUWs&t=763s
nuestra respuesta sería totalmente diferente pero cuidado porque como decía,28,33,nuestra respuesta sería totalmente diferente pero cuidado porque como decía,ArRsg3tSi2Y,https://www.youtube.com/watch?v=ArRsg3tSi2Y&t=28s
los muchachos pero bueno eso lo hacemos después ahora bien como ven tenemos,882,888,subir los muchachos pero bueno eso lo hacemos después ahora bien como ven tenemos,h0W5xKRj3lw,https://www.youtube.com/watch?v=h0W5xKRj3lw&t=882s
por una cámara en ese momento entonces también para mí esto tiene como una,494,499,por una cámara en ese momento entonces también para mí esto tiene como una,5zUzI7bssjY,https://www.youtube.com/watch?v=5zUzI7bssjY&t=494s
un poco mayor pero pues todavía tiene buen juego en juego entonces todavía,231,236,un poco mayor pero pues todavía tiene buen juego en juego entonces todavía,AwnIGkaw34k,https://www.youtube.com/watch?v=AwnIGkaw34k&t=231s
era así el problema entonces llegó el momento el hotel estuvo listo lo más,2309,2315,era así el problema entonces llegó el momento el hotel estuvo listo lo más,L9g2gUulBBg,https://www.youtube.com/watch?v=L9g2gUulBBg&t=2309s
muchas gracias por haber llegado hasta el final nos vemos en el siguiente,1501,1508,a ese vídeo muchas gracias por haber llegado hasta el final nos vemos en el siguiente tour,LFC3KuH7pVU,https://www.youtube.com/watch?v=LFC3KuH7pVU&t=1501s
entonces me parece también muy interesante si padres vienen con los niños,396,402,con juegos entonces me parece también muy interesante si padres vienen con los niños,B3f_hzZwtTo,https://www.youtube.com/watch?v=B3f_hzZwtTo&t=396s
alguien más tiene con nuestras preguntas mira aquí dice también se puede,3540,3546,excelente alguien más tiene con nuestras preguntas mira aquí dice también se puede,EwdEFGFSGww,https://www.youtube.com/watch?v=EwdEFGFSGww&t=3540s
puedo hacer otra pregunta lo siento estoy haciendo todas estas preguntas,1842,1847,puedo hacer otra pregunta lo siento estoy haciendo todas estas preguntas um pero kendall,q8eM_iL81zM,https://www.youtube.com/watch?v=q8eM_iL81zM&t=1842s
yo había antes o hasta ahora he encontrado muy muchos problemas para qué,1221,1228,como sacerdote yo había antes o hasta ahora he encontrado muy muchos problemas para qué,hVjcHnXNVa0,https://www.youtube.com/watch?v=hVjcHnXNVa0&t=1221s
con un amor fácil con vosotros hasta han sido ellos muy bien está claro,64,73,los votos con un amor fácil con vosotros hasta han sido ellos muy bien está claro,aHQZNKh8CUM,https://www.youtube.com/watch?v=aHQZNKh8CUM&t=64s
podemos trabajar así un mes tres meses tal vez un año pero después nos,465,471,podemos trabajar así un mes tres meses tal vez un año pero después nos sentimos,PQNVQK22LOk,https://www.youtube.com/watch?v=PQNVQK22LOk&t=465s
esa era una nueva oportunidad para ganar dinero trabajando en casa una,155,159,persuasivas esa era una nueva oportunidad para ganar dinero trabajando en casa una,bth9RzSOCIM,https://www.youtube.com/watch?v=bth9RzSOCIM&t=155s
señor familia dónde está nuestra familia muy buenas noches hoy nuestra,502,512,santo háblame señor familia dónde está nuestra familia muy buenas noches hoy nuestra,c0mdXMjgs6M,https://www.youtube.com/watch?v=c0mdXMjgs6M&t=502s
pero lo tengo ahí trabajando para mí una cosa así más o menos entonces,1926,1931,jubile pero lo tengo ahí trabajando para mí una cosa así más o menos entonces,uZXLDeLzPgs,https://www.youtube.com/watch?v=uZXLDeLzPgs&t=1926s
va pasando el tiempo esto ya lo he dicho muchas veces pero este le he,447,451,conforme va pasando el tiempo esto ya lo he dicho muchas veces pero este le he,N8n82FA1PFY,https://www.youtube.com/watch?v=N8n82FA1PFY&t=447s
lo digo medio en broma medio en serio porque mucha gente por miedo al,251,256,lo digo medio en broma medio en serio porque mucha gente por miedo al dequeísmo acaba,lFxYhgRjVeI,https://www.youtube.com/watch?v=lFxYhgRjVeI&t=251s
muchas gracias como siempre por estar ahí conmigo será hasta un nuevo,850,855,muchas gracias como siempre por estar ahí conmigo será hasta un nuevo vídeo,UZln93cbG68,https://www.youtube.com/watch?v=UZln93cbG68&t=850s
familia hermosa muy pero muy buenas noches cómo está nuestra hermosa,249,258,familia amada familia hermosa muy pero muy buenas noches cómo está nuestra hermosa,3GGwKjDdjnE,https://www.youtube.com/watch?v=3GGwKjDdjnE&t=249s
un punto alto tengo uno encima del siguiente otro punto alto son dos,347,354,un punto alto tengo uno encima del siguiente otro punto alto son dos,cnQA8k4IBNA,https://www.youtube.com/watch?v=cnQA8k4IBNA&t=347s
gracias por todo tenía razón puedo ser yo misma aquí porque vosotros,337,344,gracias por todo tenía razón puedo ser yo misma aquí porque vosotros estaréis,2C5IhuzKTg0,https://www.youtube.com/watch?v=2C5IhuzKTg0&t=337s
un traje nuevo por primera vez listo para usar en cuanto sea posible,118,123,un traje nuevo por primera vez listo para usar en cuanto sea posible,5ot1mibZsWQ,https://www.youtube.com/watch?v=5ot1mibZsWQ&t=118s
cuando viene por acá puede encontrar todo todo lo más interesante lo,99,104,un extranjero cuando viene por acá puede encontrar todo todo lo más interesante lo,02QkxXZhMOk,https://www.youtube.com/watch?v=02QkxXZhMOk&t=99s
haciendo esta parte aquí también pueden hacer este una vuelta donde,2420,2425,o cuando estén haciendo esta parte aquí también pueden hacer este una vuelta donde,4EES73ovs88,https://www.youtube.com/watch?v=4EES73ovs88&t=2420s
nosotros porque realmente nos han dado mucha libertad para trabajar,1396,1402,nosotros porque realmente nos han dado mucha libertad para trabajar,yYdudQgLkPM,https://www.youtube.com/watch?v=yYdudQgLkPM&t=1396s
persona dos personas tres personas al año o quizás si quieres hasta,342,347,persona dos personas tres personas al año o quizás si quieres hasta,WkgeN9mM3Vs,https://www.youtube.com/watch?v=WkgeN9mM3Vs&t=342s
qué se trata buenos días gente ya estamos porque un día más en casa,36,42,qué se trata buenos días gente ya estamos porque un día más en casa acuarios,bjkU0xrxte0,https://www.youtube.com/watch?v=bjkU0xrxte0&t=36s
porque lo normal para mi hijo mi hijo pequeño ahora tiene seis años,1590,1594,porque lo normal para mi hijo mi hijo pequeño ahora tiene seis años,g73ISkuFwFs,https://www.youtube.com/watch?v=g73ISkuFwFs&t=1590s
juntos al derecho pero por detrás así luego un punto al derecho dos,1350,1360,puntos juntos al derecho pero por detrás así luego un punto al derecho dos puntos,zFFw3i4Ur7k,https://www.youtube.com/watch?v=zFFw3i4Ur7k&t=1350s
entonces si lo hacemos otra vez lo mismo tendremos menos cuatro por,576,583,entonces si lo hacemos otra vez lo mismo tendremos menos cuatro por,5f3Vr9qhV0w,https://www.youtube.com/watch?v=5f3Vr9qhV0w&t=576s
tengo un recuerdo cuando mis hijos desde pequeño ven hoy sobre eso,1596,1601,yo fíjate tengo un recuerdo cuando mis hijos desde pequeño ven hoy sobre eso,eCAYXr_pfS4,https://www.youtube.com/watch?v=eCAYXr_pfS4&t=1596s
esto haría tu trabajo mucho más fácil en casa pero dicho todo esto,27,32,esto haría tu trabajo mucho más fácil en casa pero dicho todo esto comencemos,h0rNw7m8JB8,https://www.youtube.com/watch?v=h0rNw7m8JB8&t=27s
cosas con cinco minutos por aquí cinco minutos para allá porque lo,749,754,poquitas cosas con cinco minutos por aquí cinco minutos para allá porque lo,SIzApGK4SVk,https://www.youtube.com/watch?v=SIzApGK4SVk&t=749s
ese señor ha estado aquí en esta casa ahí sí hay gente pues hay un,971,976,ese señor ha estado aquí en esta casa ahí sí hay gente pues hay un carro no,YW28EF1Tofg,https://www.youtube.com/watch?v=YW28EF1Tofg&t=971s
como estábamos con mi hermano los dos juntos porque si bueno mira,2083,2087,como estábamos con mi hermano los dos juntos porque si bueno mira tómate un,rU5Q0IG2tws,https://www.youtube.com/watch?v=rU5Q0IG2tws&t=2083s
para hacer mis cosas pero me van bien como van bien pues eso hago,951,959,tengo mi maña para hacer mis cosas pero me van bien como van bien pues eso hago,ZpZUcyDxUxk,https://www.youtube.com/watch?v=ZpZUcyDxUxk&t=951s
cuando tuvo un accidente más o menos fuerte muy bien tenido yo he,914,919,cuando tuvo un accidente más o menos fuerte muy bien tenido yo he,kYBRqPVy_Ms,https://www.youtube.com/watch?v=kYBRqPVy_Ms&t=914s
pueden hacer nuestra vida mucho más fácil pero también mucho más,35,40,las emociones pueden hacer nuestra vida mucho más fácil pero también mucho más,yJ1eI9FipRA,https://www.youtube.com/watch?v=yJ1eI9FipRA&t=35s
vale tenemos hay mucha cosa entonces lo importante para hacer un,46,49,vale tenemos hay mucha cosa entonces lo importante para hacer un ejercicio como,j6ogDlXSISg,https://www.youtube.com/watch?v=j6ogDlXSISg&t=46s
